"","id","type","continuous","order","block","state_num","rev","c","state_A","mo_A","sc_A","ua_A","pd_A","ad_A","state_B","mo_B","sc_B","ua_B","pd_B","ad_B","mo2","mo3","mo4","mo5","sc2","sc3","sc4","sc5","ua2","ua3","ua4","ua5","pd2","pd3","pd4","pd5","ad2","ad3","ad4","ad5","d_mo2","d_mo3","d_mo4","d_mo5","d_sc2","d_sc3","d_sc4","d_sc5","d_ua2","d_ua3","d_ua4","d_ua5","d_pd2","d_pd3","d_pd4","d_pd5","d_ad2","d_ad3","d_ad4","d_ad5"
"11911",304,"DCE",0,3,24,62,1,0,14113,1,4,1,1,3,11545,1,1,5,4,5,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,-1,0,0,1,0,-1,0,0,0,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1
"11912",304,"DCE",0,4,24,151,1,1,23113,2,3,1,1,3,13131,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0
"11913",304,"DCE",0,5,24,8,1,0,54441,5,4,4,4,1,32442,3,2,4,4,2,0,-1,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0
"11914",304,"DCE",0,6,24,172,1,1,33355,3,3,3,5,5,55534,5,5,5,3,4,0,1,0,-1,0,1,0,-1,0,1,0,-1,0,-1,0,1,0,0,-1,1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,1,1,0,0,0,1
"11915",304,"DCE",0,7,24,86,1,0,54132,5,4,1,3,2,52223,5,2,2,2,3,0,0,0,0,-1,0,1,0,-1,0,0,0,-1,1,0,0,1,-1,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,1,0,0,0,-1,0,0
"11916",305,"DCE",0,1,9,133,0,1,51424,5,1,4,2,4,35525,3,5,5,2,5,0,-1,0,1,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,1,-1,0,0,1,1,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,-1
"11917",305,"DCE",0,2,9,48,0,1,41315,4,1,3,1,5,15121,1,5,1,2,1,0,0,1,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,1,1,0,0,-1,0,0,0,1,1,1,1
"11918",305,"DCE",0,3,9,85,0,1,44351,4,4,3,5,1,24415,2,4,4,1,5,-1,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,-1,0,1,1,1,1,-1,-1,-1,-1
"11919",305,"DCE",0,4,9,137,0,1,23552,2,3,5,5,2,32244,3,2,2,4,4,1,-1,0,0,-1,1,0,0,-1,0,0,1,0,0,-1,1,1,0,-1,0,0,-1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,-1,-1,0
"11920",305,"DCE",0,5,9,176,0,1,13222,1,3,2,2,2,31131,3,1,1,3,1,0,-1,0,0,0,1,0,0,1,0,0,0,1,-1,0,0,1,0,0,0,-1,-1,0,0,1,1,0,0,1,0,0,0,0,-1,0,0,1,0,0,0
"11921",305,"DCE",0,6,9,90,0,0,24145,2,4,1,4,5,32253,3,2,2,5,3,1,-1,0,0,-1,0,1,0,-1,0,0,0,0,0,1,-1,0,-1,0,1,0,-1,0,0,0,1,1,0,-1,0,0,0,0,0,0,-1,0,0,1,1
"11922",305,"DCE",0,7,9,43,0,0,25312,2,5,3,1,2,41532,4,1,5,3,2,1,0,-1,0,0,0,0,1,0,1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1,0,1,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,0,0
"11923",306,"DCE",0,1,18,50,1,0,51232,5,1,2,3,2,44123,4,4,1,2,3,0,0,-1,1,0,0,-1,0,1,0,0,0,-1,1,0,0,1,-1,0,0,0,0,0,1,-1,-1,-1,0,1,0,0,0,0,1,0,0,0,-1,0,0
"11924",306,"DCE",0,2,18,141,1,1,32545,3,2,5,4,5,33111,3,3,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
"11925",306,"DCE",0,3,18,186,1,1,24212,2,4,2,1,2,41431,4,1,4,3,1,1,0,-1,0,0,0,1,0,1,0,-1,0,0,-1,0,0,1,0,0,0,0,-1,-1,0,1,1,1,0,0,-1,-1,0,-1,-1,0,0,1,0,0,0
"11926",306,"DCE",0,4,18,5,1,1,21232,2,1,2,3,2,33223,3,3,2,2,3,1,-1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,1,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0
"11927",306,"DCE",0,5,18,100,1,0,35225,3,5,2,2,5,25545,2,5,5,4,5,-1,1,0,0,0,0,0,0,1,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,0,0,0,0,0
"11928",306,"DCE",0,6,18,45,1,1,43152,4,3,1,5,2,31521,3,1,5,2,1,0,-1,1,0,0,1,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,-1,-1,-1,-1,0,1,1,1,1,0,0,0
"11929",306,"DCE",0,7,18,74,1,0,15514,1,5,5,1,4,14455,1,4,4,5,5,0,0,0,0,0,0,-1,1,0,0,-1,1,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,0,0,0,-1
"11930",307,"DCE",0,1,21,118,1,1,25324,2,5,3,2,4,21522,2,1,5,2,2,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,1,1,1,1,0,0,-1,-1,0,0,0,0,0,1,1,0
"11931",307,"DCE",0,2,21,175,1,0,53151,5,3,1,5,1,42153,4,2,1,5,3,0,0,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
"11932",307,"DCE",0,3,21,4,1,1,11215,1,1,2,1,5,13111,1,3,1,1,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
"11933",307,"DCE",0,4,21,128,1,0,34433,3,4,4,3,3,45515,4,5,5,1,5,0,1,-1,0,0,0,1,-1,0,0,1,-1,0,1,0,0,0,1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,-1,1,1,0,0,0,0,-1,-1
"11934",307,"DCE",0,5,21,145,1,0,23444,2,3,4,4,4,43525,4,3,5,2,5,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,0,1,0,0,0,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,-1
"11935",307,"DCE",0,6,21,15,1,0,53313,5,3,3,1,3,13251,1,3,2,5,1,0,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,-1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,-1,-1,-1,-1,1,1,0,0
"11936",307,"DCE",0,7,21,83,1,0,33441,3,3,4,4,1,44234,4,4,2,3,4,0,1,-1,0,0,1,-1,0,-1,0,1,0,0,-1,1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,1,1,0,0,0,1,0,-1,-1,-1,0
"11937",308,"DCE",0,1,11,78,0,1,22413,2,2,4,1,3,22331,2,2,3,3,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,1,1,0,0
"11938",308,"DCE",0,2,11,6,0,1,15244,1,5,2,4,4,44241,4,4,2,4,1,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
"11939",308,"DCE",0,3,11,126,0,1,41424,4,1,4,2,4,35533,3,5,5,3,3,0,-1,1,0,0,0,0,-1,0,0,1,-1,1,-1,0,0,0,-1,1,0,0,0,1,0,-1,-1,-1,-1,0,0,0,-1,0,-1,0,0,0,0,1,0
"11940",308,"DCE",0,4,11,165,0,0,53422,5,3,4,2,2,42525,4,2,5,2,5,0,0,-1,1,-1,1,0,0,0,0,1,-1,0,0,0,0,1,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1
"11941",308,"DCE",0,5,11,162,0,1,42452,4,2,4,5,2,23144,2,3,1,4,4,-1,0,1,0,1,-1,0,0,0,0,1,0,0,0,-1,1,1,0,-1,0,0,1,1,0,0,-1,0,0,1,1,1,0,0,0,0,1,0,-1,-1,0
"11942",308,"DCE",0,6,11,177,0,0,23122,2,3,1,2,2,12415,1,2,4,1,5,1,0,0,0,-1,1,0,0,0,0,-1,0,1,0,0,0,1,0,0,-1,1,0,0,0,0,1,0,0,-1,-1,-1,0,1,0,0,0,0,-1,-1,-1
"11943",308,"DCE",0,7,11,32,0,0,44151,4,4,1,5,1,53242,5,3,2,4,2,0,0,1,-1,0,-1,1,0,-1,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,1,-1,0,0,0
"11944",309,"DCE",0,1,22,146,1,1,14211,1,4,2,1,1,32211,3,2,2,1,1,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11945",309,"DCE",0,2,22,108,1,0,22533,2,2,5,3,3,55235,5,5,2,3,5,1,0,0,-1,1,0,0,-1,-1,0,0,1,0,0,0,0,0,1,0,-1,0,-1,-1,-1,0,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,-1,-1
"11946",309,"DCE",0,3,22,13,1,0,45145,4,5,1,4,5,22341,2,2,3,4,1,-1,0,1,0,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,-1,-1,0,0,0,0,0,0,1,1,1,1
"11947",309,"DCE",0,4,22,89,1,0,33531,3,3,5,3,1,41545,4,1,5,4,5,0,1,-1,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1
"11948",309,"DCE",0,5,22,44,1,0,22254,2,2,2,5,4,32334,3,2,3,3,4,1,-1,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0
"11949",309,"DCE",0,6,22,111,1,0,33322,3,3,3,2,2,15424,1,5,4,2,4,0,1,0,0,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,-1,0,1,1,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,-1,-1,0
"11950",309,"DCE",0,7,22,140,1,0,51525,5,1,5,2,5,32241,3,2,2,4,1,0,-1,0,1,-1,0,0,0,-1,0,0,1,1,0,-1,0,0,0,0,1,0,0,1,1,-1,0,0,0,0,1,1,1,0,-1,-1,0,1,1,1,1
"11951",310,"DCE",0,1,16,61,0,0,52544,5,2,5,4,4,34222,3,4,2,2,2,0,-1,0,1,1,0,-1,0,-1,0,0,1,-1,0,1,0,-1,0,1,0,0,0,1,1,0,-1,-1,0,0,1,1,1,0,1,1,0,0,1,1,0
"11952",310,"DCE",0,2,16,65,0,0,52211,5,2,2,1,1,11325,1,1,3,2,5,0,0,0,1,1,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1
"11953",310,"DCE",0,3,16,54,0,1,23442,2,3,4,4,2,25414,2,5,4,1,4,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,-1,-1,0
"11954",310,"DCE",0,4,16,116,0,0,14344,1,4,3,4,4,52454,5,2,4,5,4,0,0,0,-1,-1,0,1,0,0,1,-1,0,0,0,1,-1,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0
"11955",310,"DCE",0,5,16,109,0,0,15241,1,5,2,4,1,12352,1,2,3,5,2,0,0,0,0,-1,0,0,1,1,-1,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,-1,-1,0,0,0
"11956",310,"DCE",0,6,16,92,0,0,33224,3,3,2,2,4,42113,4,2,1,1,3,0,1,-1,0,-1,1,0,0,1,0,0,0,1,0,0,0,0,-1,1,0,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"11957",310,"DCE",0,7,16,107,0,0,51123,5,1,1,2,3,43451,4,3,4,5,1,0,0,-1,1,0,-1,0,0,0,0,-1,0,1,0,0,-1,0,1,0,0,0,0,0,1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,1,1,0,0
"11958",311,"DCE",0,1,28,129,1,1,25323,2,5,3,2,3,23231,2,3,2,3,1,0,0,0,0,0,-1,0,1,-1,1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-1,0,0,1,1,0,0
"11959",311,"DCE",0,2,28,147,1,0,11353,1,1,3,5,3,31444,3,1,4,4,4,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,-1,1,0,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,-1,0
"11960",311,"DCE",0,3,28,167,1,0,51323,5,1,3,2,3,35431,3,5,4,3,1,0,-1,0,1,0,0,0,-1,0,1,-1,0,1,-1,0,0,0,1,0,0,0,0,1,1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,0,1,1,0,0
"11961",311,"DCE",0,4,28,17,1,0,55223,5,5,2,2,3,42323,4,2,3,2,3,0,0,-1,1,-1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0
"11962",311,"DCE",0,5,28,160,1,0,43532,4,3,5,3,2,15335,1,5,3,3,5,0,0,1,0,0,1,0,-1,0,-1,0,1,0,0,0,0,1,0,0,-1,1,1,1,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,-1,-1,-1
"11963",311,"DCE",0,6,28,33,1,0,33142,3,3,1,4,2,34333,3,4,3,3,3,0,0,0,0,0,1,-1,0,0,-1,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,1,0,0,-1,0,0
"11964",311,"DCE",0,7,28,22,1,1,13445,1,3,4,4,5,41325,4,1,3,2,5,0,0,-1,0,0,1,0,0,0,-1,1,0,-1,0,1,0,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"11965",312,"DCE",0,1,27,180,0,1,44145,4,4,1,4,5,45432,4,5,4,3,2,0,0,0,0,0,0,1,-1,0,0,-1,0,0,-1,1,0,-1,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,1,1
"11966",312,"DCE",0,2,27,196,0,0,11221,1,1,2,2,1,22122,2,2,1,2,2,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0
"11967",312,"DCE",0,3,27,18,0,0,14533,1,4,5,3,3,21542,2,1,5,4,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,-1,1,0,0,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,-1,0,0,1,0,0
"11968",312,"DCE",0,4,27,42,0,0,23134,2,3,1,3,4,14314,1,4,3,1,4,1,0,0,0,0,1,-1,0,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-1,0,0,1,1,0,0,0,0,0,0
"11969",312,"DCE",0,5,27,76,0,0,51522,5,1,5,2,2,45244,4,5,2,4,4,0,0,-1,1,0,0,0,-1,-1,0,0,1,1,0,-1,0,1,0,-1,0,0,0,0,1,-1,-1,-1,-1,0,1,1,1,0,-1,-1,0,0,-1,-1,0
"11970",312,"DCE",0,6,27,75,0,0,53431,5,3,4,3,1,52255,5,2,2,5,5,0,0,0,0,-1,1,0,0,-1,0,1,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1
"11971",312,"DCE",0,7,27,127,0,1,14224,1,4,2,2,4,32322,3,2,3,2,2,0,-1,0,0,-1,0,1,0,1,-1,0,0,0,0,0,0,-1,0,1,0,-1,-1,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,1,1,0
"11972",313,"DCE",0,1,11,165,1,1,42525,4,2,5,2,5,53422,5,3,4,2,2,0,0,1,-1,1,-1,0,0,0,0,-1,1,0,0,0,0,-1,0,0,1,0,0,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"11973",313,"DCE",0,2,11,177,1,1,12415,1,2,4,1,5,23122,2,3,1,2,2,-1,0,0,0,1,-1,0,0,0,0,1,0,-1,0,0,0,-1,0,0,1,-1,0,0,0,0,-1,0,0,1,1,1,0,-1,0,0,0,0,1,1,1
"11974",313,"DCE",0,3,11,162,1,1,23144,2,3,1,4,4,42452,4,2,4,5,2,1,0,-1,0,-1,1,0,0,0,0,-1,0,0,0,1,-1,-1,0,1,0,0,-1,-1,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,0,1,1,0
"11975",313,"DCE",0,4,11,6,1,0,44241,4,4,2,4,1,15244,1,5,2,4,4,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0
"11976",313,"DCE",0,5,11,78,1,0,22331,2,2,3,3,1,22413,2,2,4,1,3,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0,0
"11977",313,"DCE",0,6,11,32,1,0,53242,5,3,2,4,2,44151,4,4,1,5,1,0,0,-1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,-1,1,0,0,0
"11978",313,"DCE",0,7,11,126,1,0,35533,3,5,5,3,3,41424,4,1,4,2,4,0,1,-1,0,0,0,0,1,0,0,-1,1,-1,1,0,0,0,1,-1,0,0,0,-1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,-1,0
"11979",314,"DCE",0,1,15,40,0,1,45542,4,5,5,4,2,42133,4,2,1,3,3,0,0,0,0,-1,0,0,1,0,0,0,1,0,-1,1,0,1,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,-1,0,0
"11980",314,"DCE",0,2,15,84,0,1,43245,4,3,2,4,5,34324,3,4,3,2,4,0,-1,1,0,0,1,-1,0,1,-1,0,0,-1,0,1,0,0,0,-1,1,0,0,1,0,0,0,-1,0,0,-1,0,0,0,1,1,0,0,0,0,1
"11981",314,"DCE",0,3,15,56,0,0,12151,1,2,1,5,1,35543,3,5,5,4,3,0,-1,0,0,1,0,0,-1,0,0,0,-1,0,0,-1,1,0,-1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,0,0
"11982",314,"DCE",0,4,15,161,0,0,41312,4,1,3,1,2,24253,2,4,2,5,3,-1,0,1,0,0,0,-1,0,-1,1,0,0,0,0,0,-1,1,-1,0,0,0,1,1,0,-1,-1,-1,0,0,1,0,0,-1,-1,-1,-1,0,-1,0,0
"11983",314,"DCE",0,5,15,190,0,0,11121,1,1,1,2,1,21211,2,1,2,1,1,-1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
"11984",314,"DCE",0,6,15,139,0,0,13515,1,3,5,1,5,11324,1,1,3,2,4,0,0,0,0,0,1,0,0,0,-1,0,1,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,1
"11985",314,"DCE",0,7,15,35,0,1,55335,5,5,3,3,5,53442,5,3,4,4,2,0,0,0,0,0,-1,0,1,0,1,-1,0,0,1,-1,0,-1,0,0,1,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,-1,0,0,1,1,1
"11986",315,"DCE",0,1,11,126,0,0,41424,4,1,4,2,4,35533,3,5,5,3,3,0,-1,1,0,0,0,0,-1,0,0,1,-1,1,-1,0,0,0,-1,1,0,0,0,1,0,-1,-1,-1,-1,0,0,0,-1,0,-1,0,0,0,0,1,0
"11987",315,"DCE",0,2,11,32,0,1,44151,4,4,1,5,1,53242,5,3,2,4,2,0,0,1,-1,0,-1,1,0,-1,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,1,-1,0,0,0
"11988",315,"DCE",0,3,11,165,0,0,53422,5,3,4,2,2,42525,4,2,5,2,5,0,0,-1,1,-1,1,0,0,0,0,1,-1,0,0,0,0,1,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1
"11989",315,"DCE",0,4,11,162,0,1,42452,4,2,4,5,2,23144,2,3,1,4,4,-1,0,1,0,1,-1,0,0,0,0,1,0,0,0,-1,1,1,0,-1,0,0,1,1,0,0,-1,0,0,1,1,1,0,0,0,0,1,0,-1,-1,0
"11990",315,"DCE",0,5,11,177,0,0,23122,2,3,1,2,2,12415,1,2,4,1,5,1,0,0,0,-1,1,0,0,0,0,-1,0,1,0,0,0,1,0,0,-1,1,0,0,0,0,1,0,0,-1,-1,-1,0,1,0,0,0,0,-1,-1,-1
"11991",315,"DCE",0,6,11,6,0,1,15244,1,5,2,4,4,44241,4,4,2,4,1,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
"11992",315,"DCE",0,7,11,78,0,1,22413,2,2,4,1,3,22331,2,2,3,3,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,1,1,0,0
"11993",316,"DCE",0,1,17,130,1,1,45441,4,5,4,4,1,13334,1,3,3,3,4,0,0,1,0,0,-1,0,1,0,-1,1,0,0,-1,1,0,0,0,-1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,-1,-1,-1,0
"11994",316,"DCE",0,2,17,192,1,1,23111,2,3,1,1,1,11122,1,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0
"11995",316,"DCE",0,3,17,101,1,0,31415,3,1,4,1,5,53125,5,3,1,2,5,0,1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,1,1,0,-1,0,0,0,0,0,0,0
"11996",316,"DCE",0,4,17,104,1,1,14434,1,4,4,3,4,15113,1,5,1,1,3,0,0,0,0,0,0,1,-1,0,0,1,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,1,1,1,0,1,1,0,0,0,0,1,0
"11997",316,"DCE",0,5,17,57,1,1,54142,5,4,1,4,2,52523,5,2,5,2,3,0,0,0,0,-1,0,1,0,0,0,0,-1,-1,0,1,0,1,-1,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,0,1,1,0,0,-1,0,0
"11998",316,"DCE",0,6,17,63,1,1,34354,3,4,3,5,4,23451,2,3,4,5,1,-1,1,0,0,0,-1,1,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,1,1,0
"11999",316,"DCE",0,7,17,96,1,0,21224,2,1,2,2,4,53551,5,3,5,5,1,1,0,0,-1,0,-1,0,0,1,0,0,-1,1,0,0,-1,0,0,1,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,1,1,1,0
"12000",317,"DCE",0,1,14,124,1,0,32254,3,2,2,5,4,35252,3,5,2,5,2,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0
"12001",317,"DCE",0,2,14,10,1,1,45312,4,5,3,1,2,11214,1,1,2,1,4,0,0,1,0,0,0,0,1,-1,1,0,0,0,0,0,0,1,0,-1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,-1,-1,0
"12002",317,"DCE",0,3,14,39,1,1,15214,1,5,2,1,4,34442,3,4,4,4,2,0,-1,0,0,0,0,-1,1,1,0,-1,0,0,0,-1,0,-1,0,1,0,-1,-1,0,0,0,0,0,1,0,-1,-1,0,-1,-1,-1,0,0,1,1,0
"12003",317,"DCE",0,4,14,138,1,1,23544,2,3,5,4,4,42512,4,2,5,1,2,1,0,-1,0,-1,1,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,-1,-1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0
"12004",317,"DCE",0,5,14,121,1,1,52432,5,2,4,3,2,21114,2,1,1,1,4,-1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,-1,-1,0
"12005",317,"DCE",0,6,14,25,1,1,51152,5,1,1,5,2,25342,2,5,3,4,2,-1,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,1,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,0
"12006",317,"DCE",0,7,14,184,1,0,15411,1,5,4,1,1,54344,5,4,3,4,4,0,0,0,-1,0,0,-1,1,0,-1,1,0,0,0,-1,0,0,0,-1,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,-1,-1,-1,0,-1,-1,-1,0
"12007",318,"DCE",0,1,10,52,0,0,51331,5,1,3,3,1,22421,2,2,4,2,1,-1,0,0,1,-1,0,0,0,0,1,-1,0,-1,1,0,0,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0
"12008",318,"DCE",0,2,10,46,0,0,35321,3,5,3,2,1,53215,5,3,2,1,5,0,1,0,-1,0,-1,0,1,-1,1,0,0,1,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,1,1,0,1,0,0,1,0,0,0,-1,-1,-1,-1
"12009",318,"DCE",0,3,10,103,0,0,35235,3,5,2,3,5,42325,4,2,3,2,5,0,1,-1,0,-1,0,0,1,1,-1,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,-1,0,0,0,1,0,0,0,0,0,0
"12010",318,"DCE",0,4,10,182,0,0,51131,5,1,1,3,1,35353,3,5,3,5,3,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,1,0,-1,0,-1,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0
